,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,Air density,Wind Spd (m/s),PowerProduction,Power (Watts),Power (MW)
0,1,1,00:00:00,4.3,,4.0,,98,,8.0,,11,,4.8,,98.49,,,,,,"Rain,Fog",1.2366586998716662,3.0555580000000004,0.0,0.0,0.0
1,1,1,01:00:00,5.1,,5.0,,99,,,M,4,,16.1,,98.47,,,,,,,1.2328527655224404,1.111112,0.0,0.0,0.0
2,1,1,02:00:00,5.9,,5.6,,98,,31.0,,28,,4.0,,98.57,,,,,,"Rain,Fog",1.2305667563895109,7.7777840000000005,1344892.219731245,1344892.219731245,1.344892219731245
3,1,1,03:00:00,3.3,,2.6,,95,,30.0,,34,,16.1,,98.98,,,,,,,1.2473068401605205,9.444452,2440721.707747115,2440721.707747115,2.4407217077471146
4,1,1,04:00:00,2.8,,1.2,,89,,30.0,,28,,16.1,,99.29,,,,,,,1.2534804391751584,7.7777840000000005,1369934.6918635352,1369934.6918635352,1.3699346918635351
5,1,1,05:00:00,3.2,,0.6,,83,,29.0,,24,,16.1,,99.66,,,,,,,1.256330382618847,6.666672,864660.8520080261,864660.8520080261,0.8646608520080261
6,1,1,06:00:00,2.7,,-0.2,,81,,32.0,,30,,16.1,,99.94,,,,,,,1.2621437051135227,8.333340000000002,1696605.1400918828,1696605.1400918828,1.6966051400918827
7,1,1,07:00:00,2.3,,-1.0,,79,,31.0,,24,,16.1,,100.21,,,,,,,1.267391336859774,6.666672,872273.478631005,872273.478631005,0.872273478631005
8,1,1,08:00:00,1.9,,-1.7,,77,,31.0,,15,,16.1,,100.52,,,,,,,1.2731608615380252,4.166670000000001,213926.8346680598,213926.8346680598,0.2139268346680598
9,1,1,09:00:00,1.5,,-2.5,,75,,30.0,,26,,16.1,,100.77,,,,,,,1.27818614009,7.222228,1118464.8924753182,1118464.8924753182,1.1184648924753182
10,1,1,10:00:00,1.0,,-3.0,,75,,33.0,,22,,16.1,,100.85,,,,,,,1.281533906499426,6.111116000000001,679369.9798295302,679369.9798295302,0.6793699798295302
11,1,1,11:00:00,-0.1,,-4.4,,73,,31.0,,24,,16.1,,100.97,,,,-6.0,,,1.2882276729663664,6.666672,886613.9454221498,886613.9454221498,0.8866139454221499
12,1,1,12:00:00,-0.1,,-4.4,,73,,30.0,,26,,16.1,,100.99,,,,-6.0,,,1.2884828433482554,7.222228,1127474.9268837527,1127474.9268837527,1.1274749268837527
13,1,1,13:00:00,-0.6,,-5.1,,72,,32.0,,18,,16.1,,101.14,,,,-6.0,,,1.292763887074122,5.000004000000001,375357.3597993534,375357.3597993534,0.3753573597993534
14,1,1,14:00:00,-0.5,,-5.6,,69,,33.0,,18,,16.1,,101.17,,,,-6.0,,,1.292673056413769,5.000004000000001,375330.9868806789,375330.9868806789,0.3753309868806789
15,1,1,15:00:00,-0.9,,-6.2,,67,,33.0,,17,,16.1,,101.29,,,,-6.0,,,1.2961078217368696,4.722226,317026.8928861653,317026.8928861653,0.3170268928861653
16,1,1,16:00:00,-2.0,,-7.3,,67,,33.0,,15,,16.1,,101.37,,,,-7.0,,,1.3023936992770122,4.166670000000001,218838.77363413182,218838.77363413182,0.21883877363413182
17,1,1,17:00:00,-3.2,,-7.9,,70,,32.0,,21,,16.1,,101.48,,,,-9.0,,,1.3096027414677647,5.833338,603817.4620229201,603817.4620229201,0.6038174620229202
18,1,1,18:00:00,-4.2,,-8.3,,73,,34.0,,13,,16.1,,101.55,,,,-9.0,,,1.3153787693397838,3.611114,0.0,0.0,0.0
19,1,1,19:00:00,-5.1,,-10.3,,67,,33.0,,11,,16.1,,101.63,,,,-10.0,,,1.3208349826712704,3.0555580000000004,0.0,0.0,0.0
20,1,1,20:00:00,-5.6,,-10.2,,70,,33.0,,11,,16.1,,101.66,,,,-10.0,,,1.3236939955679168,3.0555580000000004,0.0,0.0,0.0
21,1,1,21:00:00,-6.0,,-10.4,,71,,34.0,,13,,16.1,,101.68,,,,-11.0,,,1.3259367500916,3.611114,0.0,0.0,0.0
22,1,1,22:00:00,-6.4,,-10.7,,72,,32.0,,13,,16.1,,101.66,,,,-12.0,,,1.3276638369791793,3.611114,0.0,0.0,0.0
23,1,1,23:00:00,-6.6,,-10.5,,74,,30.0,,8,,16.1,,101.65,,,,-10.0,,,1.3285293242461407,2.222224,0.0,0.0,0.0
24,1,2,00:00:00,-6.4,,-10.5,,73,,32.0,,11,,16.1,,101.66,,,,-11.0,,,1.3276638369791793,3.0555580000000004,0.0,0.0,0.0
25,1,2,01:00:00,-6.2,,-10.3,,73,,34.0,,8,,16.1,,101.67,,,,-10.0,,,1.3267996465652128,2.222224,0.0,0.0,0.0
26,1,2,02:00:00,-6.2,,-10.3,,73,,32.0,,9,,16.1,,101.73,,,,-10.0,,,1.327582650192575,2.5000020000000003,0.0,0.0,0.0
27,1,2,03:00:00,-6.4,,-10.5,,73,,30.0,,11,,16.1,,101.82,,,,-11.0,,,1.3297534121701755,3.0555580000000004,0.0,0.0,0.0
28,1,2,04:00:00,-6.9,,-10.6,,75,,33.0,,13,,16.1,,101.84,,,,-12.0,,,1.3325122890860812,3.611114,0.0,0.0,0.0
29,1,2,05:00:00,-7.4,,-10.9,,76,,33.0,,9,,16.1,,101.79,,,,-12.0,,,1.334363918296264,2.5000020000000003,0.0,0.0,0.0
30,1,2,06:00:00,-7.4,,-10.6,,78,,6.0,,13,,16.1,,101.8,,,,-13.0,,,1.3344950081791893,3.611114,0.0,0.0,0.0
31,1,2,07:00:00,-7.0,,-10.6,,76,,5.0,,8,,16.1,,101.84,,,,-11.0,,,1.3330129512273874,2.222224,0.0,0.0,0.0
32,1,2,08:00:00,-7.0,,-10.6,,76,,7.0,,9,,16.1,,101.84,,,,-11.0,,,1.3330129512273874,2.5000020000000003,0.0,0.0,0.0
33,1,2,09:00:00,-6.8,,-10.2,,77,,5.0,,8,,16.1,,101.88,,,,-11.0,,,1.3325351812078796,2.222224,0.0,0.0,0.0
34,1,2,10:00:00,-6.6,,-11.0,,71,,6.0,,21,,16.1,,101.8,,,,-14.0,,,1.3304897708633263,5.833338,613447.8275371913,613447.8275371913,0.6134478275371913
35,1,2,11:00:00,-5.9,,-10.4,,71,,5.0,,15,,16.1,,101.77,,,,-12.0,,,1.3266137961251914,4.166670000000001,222908.43113823197,222908.43113823197,0.22290843113823197
36,1,2,12:00:00,-4.7,,-8.5,,75,,7.0,,9,,16.1,,101.64,,,,-9.0,,,1.318996663220046,2.5000020000000003,0.0,0.0,0.0
37,1,2,13:00:00,-4.2,,-7.7,,77,,7.0,,13,,16.1,,101.45,,,,-9.0,,,1.3140834677451607,3.611114,0.0,0.0,0.0
38,1,2,14:00:00,-3.8,,-6.6,,81,,6.0,,15,,16.1,,101.4,,,,-9.0,,,1.311485290395857,4.166670000000001,220366.4166593825,220366.4166593825,0.2203664166593825
39,1,2,15:00:00,-3.4,,-5.6,,85,,6.0,,17,,16.1,,101.22,,,,-9.0,,Snow,1.3072159203453235,4.722226,319743.9245471518,319743.9245471518,0.3197439245471518
40,1,2,16:00:00,-2.7,,-4.9,,85,,8.0,,15,,16.1,,101.04,,,,-8.0,,,1.3015138696919135,4.166670000000001,218690.93751705225,218690.93751705225,0.21869093751705226
41,1,2,17:00:00,-2.1,,-5.3,,79,,9.0,,8,,16.1,,100.96,,,,-5.0,,,1.2976046078844454,2.222224,0.0,0.0,0.0
42,1,2,18:00:00,-1.1,,-4.0,,81,,9.0,,15,,12.9,,100.87,,,,-6.0,,Snow,1.2916823919852691,4.166670000000001,217038.97273441567,217038.97273441567,0.21703897273441566
43,1,2,19:00:00,-0.8,,-2.9,,86,,10.0,,13,,16.1,,100.73,,,,-5.0,,Snow,1.2884687895361446,3.611114,0.0,0.0,0.0
44,1,2,20:00:00,-0.2,,-2.3,,86,,9.0,,13,,16.1,,100.64,,,,-4.0,,Snow,1.2844877838530224,3.611114,0.0,0.0,0.0
45,1,2,21:00:00,0.1,,-2.0,,86,,8.0,,15,,11.3,,100.5,,,,,,Snow,1.2812926649341592,4.166670000000001,215293.2063601462,215293.2063601462,0.2152932063601462
46,1,2,22:00:00,0.3,,-1.2,,90,,9.0,,15,,6.4,,100.35,,,,,,Snow,1.2784445553024253,4.166670000000001,214814.64383383008,214814.64383383008,0.2148146438338301
47,1,2,23:00:00,0.3,,-0.7,,93,,8.0,,11,,2.8,,100.23,,,,,,Snow,1.2769157725756062,3.0555580000000004,0.0,0.0,0.0
48,1,3,00:00:00,0.3,,-0.4,,95,,8.0,,9,,3.2,,100.09,,,,,,Snow,1.2751321927276507,2.5000020000000003,0.0,0.0,0.0
49,1,3,01:00:00,0.3,,-0.3,,96,,,M,4,,4.0,,100.1,,,,,,"Rain,Fog",1.275259591288219,1.111112,0.0,0.0,0.0
50,1,3,02:00:00,0.3,,-0.1,,97,,29.0,,17,,9.7,,100.14,,,,,,Snow,1.275769185530492,4.722226,312052.079422414,312052.079422414,0.31205207942241403
51,1,3,03:00:00,0.1,,-1.4,,90,,27.0,,22,,16.1,,100.27,,,,,,,1.278360353362668,6.111116000000001,677687.6078535937,677687.6078535937,0.6776876078535936
52,1,3,04:00:00,0.3,,-1.8,,86,,24.0,,24,,16.1,,100.28,,,,,,,1.2775527653784475,6.666672,879267.0127858187,879267.0127858187,0.8792670127858186
53,1,3,05:00:00,0.8,,-2.1,,81,,26.0,,24,,16.1,,100.33,,,,,,,1.2758568694092842,6.666672,878099.8239046925,878099.8239046925,0.8780998239046925
54,1,3,06:00:00,1.0,,-2.8,,76,,26.0,,26,,16.1,,100.37,,,,,,,1.275434389641521,7.222228,1116056.9988415628,1116056.9988415628,1.1160569988415627
55,1,3,07:00:00,0.8,,-3.9,,71,,25.0,,28,,16.1,,100.48,,,,,,,1.277764359994467,7.7777840000000005,1396474.7036141208,1396474.7036141208,1.3964747036141207
56,1,3,08:00:00,0.5,,-4.2,,71,,27.0,,30,,16.1,,100.57,,,,,,,1.2803109104621624,8.333340000000002,1721025.9519619816,1721025.9519619816,1.7210259519619815
57,1,3,09:00:00,0.3,,-4.1,,72,,26.0,,26,,6.4,,100.66,,,,,,"Rain,Snow",1.2823939106800413,7.222228,1122146.8629903637,1122146.8629903637,1.1221468629903637
58,1,3,10:00:00,0.2,,-5.0,,68,,29.0,,22,,16.1,,100.65,,,,,,,1.2827356054109014,6.111116000000001,680007.0274808721,680007.0274808721,0.6800070274808722
59,1,3,11:00:00,0.1,,-4.7,,70,,27.0,,17,,16.1,,100.61,,,,,,,1.2826950748161767,4.722226,313746.1461689381,313746.1461689381,0.3137461461689381
60,1,3,12:00:00,0.2,,-4.2,,73,,25.0,,32,,16.1,,100.49,,,,,,Snow,1.2806964827396072,8.888896,2089317.1079239661,2089317.1079239661,2.089317107923966
61,1,3,13:00:00,0.2,,-4.6,,70,,25.0,,28,,16.1,,100.51,,,,,,,1.2809513730735191,7.7777840000000005,1399957.8052597193,1399957.8052597193,1.3999578052597192
62,1,3,14:00:00,0.5,,-3.8,,73,,25.0,,30,,16.1,,100.46,,,,,,,1.278910550512368,8.333340000000002,1719143.553088403,1719143.553088403,1.7191435530884032
63,1,3,15:00:00,0.8,,-3.5,,73,,24.0,,34,,16.1,,100.44,,,,,,,1.2772556958384182,9.444452,2499325.4288377673,2499325.4288377673,2.4993254288377673
64,1,3,16:00:00,1.0,,-3.7,,71,,24.0,,24,,16.1,,100.44,,,,,,,1.2763239025166322,6.666672,878421.2562684261,878421.2562684261,0.878421256268426
65,1,3,17:00:00,1.0,,-3.7,,71,,25.0,,24,,16.1,,100.45,,,,,,,1.2764509757845053,6.666672,878508.7135818737,878508.7135818737,0.8785087135818737
66,1,3,18:00:00,1.1,,-3.8,,70,,24.0,,24,,16.1,,100.43,,,,,,,1.275731488563527,6.666672,878013.53138927,878013.53138927,0.87801353138927
67,1,3,19:00:00,1.3,,-3.0,,73,,23.0,,32,,16.1,,100.46,,,,,,,1.2751826276105283,8.888896,2080321.852602303,2080321.852602303,2.080321852602303
68,1,3,20:00:00,1.2,,-2.6,,76,,23.0,,32,,16.1,,100.44,,,,,,,1.2753934677416974,8.888896,2080665.815359307,2080665.815359307,2.080665815359307
69,1,3,21:00:00,1.2,,-2.2,,78,,22.0,,35,,16.1,,100.35,,,,,,,1.274250642053757,9.722230000000001,2719989.3450825536,2719989.3450825536,2.7199893450825536
70,1,3,22:00:00,1.4,,-2.2,,77,,23.0,,37,,16.1,,100.33,,,,,,,1.2730686191027991,10.277786,3210444.701986024,3210444.701986024,3.2104447019860243
71,1,3,23:00:00,1.4,,-1.7,,80,,23.0,,28,,16.1,,100.27,,,,,,,1.2723072903163326,7.7777840000000005,1390510.64639045,1390510.64639045,1.39051064639045
72,1,4,00:00:00,1.6,,-1.5,,80,,24.0,,22,,16.1,,100.21,,,,,,,1.2706203593740664,6.111116000000001,673584.4627606322,673584.4627606322,0.6735844627606321
73,1,4,01:00:00,1.8,,-1.3,,80,,24.0,,24,,16.1,,100.18,,,,,,,1.2693159931946265,6.666672,873598.1102799247,873598.1102799247,0.8735981102799247
74,1,4,02:00:00,2.0,,-1.3,,79,,24.0,,28,,16.1,,100.14,,,,,,,1.267886911805608,7.7777840000000005,1385679.5938396861,1385679.5938396861,1.3856795938396862
75,1,4,03:00:00,1.8,,-1.3,,80,,24.0,,22,,16.1,,100.11,,,,,,,1.2684290684639055,6.111116000000001,672422.8101083796,672422.8101083796,0.6724228101083796
76,1,4,04:00:00,1.7,,-1.0,,82,,25.0,,28,,16.1,,100.03,,,,,,,1.2678765700674979,7.7777840000000005,1385668.291305264,1385668.291305264,1.385668291305264
77,1,4,05:00:00,1.7,,-0.6,,85,,25.0,,30,,16.1,,99.99,,,,,,,1.2673695715390294,8.333340000000002,1703629.880462593,1703629.880462593,1.703629880462593
78,1,4,06:00:00,1.7,,-0.4,,86,,24.0,,18,,16.1,,99.97,,,,,,,1.2671160722747952,5.000004000000001,367910.45000866696,367910.45000866696,0.36791045000866696
79,1,4,07:00:00,1.8,,-0.3,,86,,23.0,,28,,16.1,,99.95,,,,,,,1.2664018119365434,7.7777840000000005,1384056.5211790132,1384056.5211790132,1.3840565211790132
80,1,4,08:00:00,2.0,,-0.3,,85,,23.0,,22,,16.1,,99.98,,,,,,,1.2658611288428667,6.111116000000001,671061.4874935811,671061.4874935811,0.6710614874935812
81,1,4,09:00:00,2.4,,-0.4,,82,,23.0,,22,,16.1,,100.0,,,,,,,1.2642764067279608,6.111116000000001,670221.3906176587,670221.3906176587,0.6702213906176587
82,1,4,10:00:00,3.2,,-0.3,,78,,24.0,,18,,16.1,,100.0,,,,,,,1.2606164786462444,5.000004000000001,366023.2760795566,366023.2760795566,0.3660232760795566
83,1,4,11:00:00,4.2,,0.7,,78,,24.0,,21,,16.1,,99.94,,,,,,,1.2553176169301075,5.833338,578788.2641707612,578788.2641707612,0.5787882641707612
84,1,4,12:00:00,5.1,,1.3,,76,,22.0,,15,,16.1,,99.81,,,,,,,1.2496296793621893,4.166670000000001,209972.93420587244,209972.93420587244,0.20997293420587243
85,1,4,13:00:00,5.7,,1.4,,74,,20.0,,11,,16.1,,99.76,,,,,,,1.2463162008269402,3.0555580000000004,0.0,0.0,0.0
86,1,4,14:00:00,6.3,,1.3,,70,,19.0,,17,,16.1,,99.69,,,,,,,1.2427676244261245,4.722226,303979.92508320924,303979.92508320924,0.30397992508320926
87,1,4,15:00:00,6.2,,1.5,,72,,17.0,,13,,16.1,,99.65,,,,,,,1.242713671381174,3.611114,0.0,0.0,0.0
88,1,4,16:00:00,5.3,,1.8,,78,,18.0,,11,,16.1,,99.64,,,,,,,1.24660523240777,3.0555580000000004,0.0,0.0,0.0
89,1,4,17:00:00,4.1,,1.0,,80,,19.0,,15,,16.1,,99.64,,,,,,,1.2520008186255853,4.166670000000001,210371.35229466183,210371.35229466183,0.21037135229466183
90,1,4,18:00:00,4.5,,1.7,,82,,26.0,,11,,16.1,,99.67,,,,,,,1.2505735219632839,3.0555580000000004,0.0,0.0,0.0
91,1,4,19:00:00,3.5,,0.7,,82,,24.0,,11,,16.1,,99.67,,,,,,,1.2550939395377039,3.0555580000000004,0.0,0.0,0.0
92,1,4,20:00:00,3.3,,1.4,,87,,21.0,,21,,16.1,,99.69,,,,,,,1.2562539795474064,5.833338,579219.9921148223,579219.9921148223,0.5792199921148222
93,1,4,21:00:00,2.8,,0.4,,84,,27.0,,11,,16.1,,99.68,,,,,,,1.258403969956489,3.0555580000000004,0.0,0.0,0.0
94,1,4,22:00:00,3.4,,-0.9,,73,,29.0,,11,,16.1,,99.66,,,,,,,1.2554218088472913,3.0555580000000004,0.0,0.0,0.0
95,1,4,23:00:00,3.1,,-0.5,,77,,32.0,,8,,16.1,,99.6,,,,,,,1.2560285191616072,2.222224,0.0,0.0,0.0
96,1,5,00:00:00,3.0,,-0.3,,79,,32.0,,9,,16.1,,99.53,,,,,,,1.2556002841342833,2.5000020000000003,0.0,0.0,0.0
97,1,5,01:00:00,2.8,,-0.5,,79,,,M,4,,16.1,,99.49,,,,,,,1.256005326755328,1.111112,0.0,0.0,0.0
98,1,5,02:00:00,3.4,,-0.3,,77,,,M,4,,16.1,,99.47,,,,,,,1.2530283697174398,1.111112,0.0,0.0,0.0
99,1,5,03:00:00,2.7,,-0.9,,77,,,M,5,,16.1,,99.52,,,,,,,1.256839519040402,1.3888900000000002,0.0,0.0,0.0
100,1,5,04:00:00,2.5,,-0.8,,79,,35.0,,15,,16.1,,99.48,,,,,,,1.257245901620698,4.166670000000001,211252.6737651948,211252.6737651948,0.2112526737651948
101,1,5,05:00:00,1.9,,-0.9,,82,,35.0,,21,,16.1,,99.47,,,,,,,1.2598618274690347,5.833338,580883.4595973054,580883.4595973054,0.5808834595973054
102,1,5,06:00:00,2.1,,-0.3,,84,,35.0,,18,,14.5,,99.54,,,,,,,1.2598323545869925,5.000004000000001,365795.60361780337,365795.60361780337,0.3657956036178034
103,1,5,07:00:00,2.3,,0.0,,85,,35.0,,17,,14.5,,99.6,,,,,,,1.2596764509653078,4.722226,308115.80996112386,308115.80996112386,0.30811580996112387
104,1,5,08:00:00,2.5,,0.2,,85,,35.0,,13,,16.1,,99.6,,,,,,,1.2587624829254274,3.611114,0.0,0.0,0.0
105,1,5,09:00:00,2.4,,-0.4,,82,,3.0,,15,,16.1,,99.67,,,,,,,1.2601042945857586,4.166670000000001,211732.964180747,211732.964180747,0.211732964180747
106,1,5,10:00:00,2.6,,-0.5,,80,,32.0,,5,,16.1,,99.74,,,,,,,1.2600746992849228,1.3888900000000002,0.0,0.0,0.0
107,1,5,11:00:00,2.9,,-0.6,,78,,9.0,,8,,16.1,,99.74,,,,,,,1.2587053009520648,2.222224,0.0,0.0,0.0
108,1,5,12:00:00,2.9,,-0.2,,80,,20.0,,9,,16.1,,99.71,,,,,,,1.258326705012336,2.5000020000000003,0.0,0.0,0.0
109,1,5,13:00:00,3.0,,0.1,,81,,21.0,,15,,16.1,,99.7,,,,,,,1.2577448842377978,4.166670000000001,211336.51687964748,211336.51687964748,0.21133651687964747
110,1,5,14:00:00,3.1,,0.5,,83,,22.0,,18,,16.1,,99.71,,,,,,,1.2574156992530507,5.000004000000001,365093.92145080963,365093.92145080963,0.36509392145080966
111,1,5,15:00:00,3.5,,-0.5,,75,,24.0,,9,,16.1,,99.77,,,,,,,1.2563531890004687,2.5000020000000003,0.0,0.0,0.0
112,1,5,16:00:00,2.8,,0.4,,84,,21.0,,24,,16.1,,99.79,,,,,,,1.2597926581255823,6.666672,867043.7396074645,867043.7396074645,0.8670437396074645
113,1,5,17:00:00,1.7,,-0.2,,87,,21.0,,32,,16.1,,99.76,,,,,,,1.2644543300003357,8.888896,2062819.8011498568,2062819.8011498568,2.062819801149857
114,1,5,18:00:00,1.6,,-0.3,,87,,22.0,,30,,16.1,,99.8,,,,,,,1.2654217330159847,8.333340000000002,1701011.5471960416,1701011.5471960416,1.7010115471960416
115,1,5,19:00:00,1.4,,-0.7,,86,,24.0,,26,,16.1,,99.83,,,,,,,1.2667242125489129,7.222228,1108435.2393968555,1108435.2393968555,1.1084352393968555
116,1,5,20:00:00,1.6,,-0.5,,86,,23.0,,21,,11.3,,99.83,,,,,,,1.2658021203104783,5.833338,583622.3455461644,583622.3455461644,0.5836223455461644
117,1,5,21:00:00,1.9,,0.1,,88,,24.0,,17,,8.1,,99.89,,,,,,Fog,1.2651814410966309,4.722226,309462.3259588158,309462.3259588158,0.3094623259588158
118,1,5,22:00:00,2.0,,0.4,,89,,22.0,,13,,6.4,,99.82,,,,,,Fog,1.2638353458801257,3.611114,0.0,0.0,0.0
119,1,5,23:00:00,2.4,,0.9,,90,,22.0,,18,,4.8,,99.8,,,,,,Fog,1.261747853914505,5.000004000000001,366351.7738337736,366351.7738337736,0.3663517738337736
120,1,6,00:00:00,2.9,,1.6,,91,,24.0,,21,,4.8,,99.8,,,,,,Fog,1.2594624928315226,5.833338,580699.338703476,580699.338703476,0.580699338703476
121,1,6,01:00:00,3.2,,2.0,,92,,23.0,,24,,4.8,,99.86,,,,,,Fog,1.2588516155761396,6.666672,866396.0734649958,866396.0734649958,0.8663960734649958
122,1,6,02:00:00,4.9,,1.4,,78,,29.0,,17,,16.1,,100.01,,,,,,,1.2530343499740226,4.722226,306491.1575948713,306491.1575948713,0.3064911575948713
123,1,6,03:00:00,4.8,,0.6,,74,,30.0,,22,,16.1,,100.12,,,,,,,1.2548638586455774,6.111116000000001,665231.5869390806,665231.5869390806,0.6652315869390806
124,1,6,04:00:00,3.6,,0.8,,82,,33.0,,26,,16.1,,100.24,,,,,,Rain,1.261815556087396,7.222228,1104139.9652194637,1104139.9652194637,1.1041399652194637
125,1,6,05:00:00,3.2,,-1.1,,74,,32.0,,21,,16.1,,100.39,,,,,,,1.2655328829129646,5.833338,583498.2084800904,583498.2084800904,0.5834982084800904
126,1,6,06:00:00,2.6,,-1.8,,73,,31.0,,18,,16.1,,100.57,,,,,,,1.2705605825855693,5.000004000000001,368910.5725437882,368910.5725437882,0.3689105725437882
127,1,6,07:00:00,2.3,,-1.7,,75,,29.0,,17,,16.1,,100.71,,,,,,,1.2737150138224511,4.722226,311549.630734787,311549.630734787,0.311549630734787
128,1,6,08:00:00,2.0,,-1.3,,79,,31.0,,11,,16.1,,100.85,,,,,,Rain,1.2768763237027718,3.0555580000000004,0.0,0.0,0.0
129,1,6,09:00:00,1.7,,-0.7,,84,,31.0,,13,,16.1,,101.01,,,,,,Rain,1.280298034014975,3.611114,0.0,0.0,0.0
130,1,6,10:00:00,2.1,,-2.1,,74,,32.0,,18,,16.1,,101.15,,,,,,Rain,1.2802093898580902,5.000004000000001,371712.1288521279,371712.1288521279,0.3717121288521279
131,1,6,11:00:00,2.2,,-6.2,,54,,36.0,,21,,16.1,,101.26,,,,,,,1.2811361650942459,5.833338,590692.4009993953,590692.4009993953,0.5906924009993952
132,1,6,12:00:00,1.8,,-8.4,,47,,35.0,,21,,16.1,,101.31,,,,,,,1.2836334924191217,5.833338,591843.841661055,591843.841661055,0.591843841661055
133,1,6,13:00:00,1.1,,-8.5,,49,,33.0,,18,,16.1,,101.35,,,,,,,1.287417966403599,5.000004000000001,373805.15781672683,373805.15781672683,0.37380515781672685
134,1,6,14:00:00,1.2,,-8.4,,49,,34.0,,17,,16.1,,101.47,,,,,,,1.2884724728370176,4.722226,315159.2929093531,315159.2929093531,0.3151592929093531
135,1,6,15:00:00,-0.1,,-6.8,,61,,32.0,,26,,16.1,,101.6,,,,-6.0,,"Rain,Snow",1.2962655399958685,7.222228,1134285.103192289,1134285.103192289,1.134285103192289
136,1,6,16:00:00,-1.0,,-9.4,,53,,34.0,,22,,16.1,,101.75,,,,-7.0,,,1.302472396625694,6.111116000000001,690469.9449124673,690469.9449124673,0.6904699449124673
137,1,6,17:00:00,-1.8,,-10.2,,53,,33.0,,13,,16.1,,101.86,,,,-6.0,,,1.3077246038029997,3.611114,0.0,0.0,0.0
138,1,6,18:00:00,-2.4,,-10.7,,53,,32.0,,18,,16.1,,101.98,,,,-8.0,,,1.3121666366707019,5.000004000000001,380990.9986519234,380990.9986519234,0.3809909986519234
139,1,6,19:00:00,-2.9,,-11.5,,52,,3.0,,24,,16.1,,102.09,,,,-10.0,,,1.3160123048246213,6.666672,905736.5295669421,905736.5295669421,0.9057365295669422
140,1,6,20:00:00,-3.8,,-13.3,,48,,2.0,,22,,16.1,,102.18,,,,-10.0,,,1.3215736387835173,6.111116000000001,700595.9434784563,700595.9434784563,0.7005959434784563
141,1,6,21:00:00,-4.4,,-13.9,,48,,1.0,,13,,16.1,,102.25,,,,-9.0,,,1.3254315146457751,3.611114,0.0,0.0,0.0
142,1,6,22:00:00,-4.7,,-13.6,,50,,1.0,,13,,16.1,,102.3,,,,-10.0,,,1.3275615766175788,3.611114,0.0,0.0,0.0
143,1,6,23:00:00,-5.4,,-13.3,,54,,5.0,,24,,16.1,,102.3,,,,-13.0,,,1.331032325837494,6.666672,916073.9570031052,916073.9570031052,0.9160739570031052
144,1,7,00:00:00,-6.0,,-13.2,,57,,6.0,,17,,16.1,,102.33,,,,-12.0,,,1.334412938993641,4.722226,326396.2926397144,326396.2926397144,0.32639629263971437
145,1,7,01:00:00,-6.6,,-12.9,,61,,4.0,,18,,16.1,,102.34,,,,-13.0,,,1.3375473786851946,5.000004000000001,388360.36316431727,388360.36316431727,0.38836036316431727
146,1,7,02:00:00,-7.0,,-12.7,,64,,4.0,,18,,16.1,,102.35,,,,-14.0,,,1.3396884874128347,5.000004000000001,388982.0396568973,388982.0396568973,0.3889820396568973
147,1,7,03:00:00,-6.9,,-11.7,,69,,4.0,,21,,16.1,,102.38,,,,-14.0,,,1.339577849142115,5.833338,617638.0603361954,617638.0603361954,0.6176380603361954
148,1,7,04:00:00,-5.6,,-9.2,,76,,6.0,,30,,16.1,,102.3,,,,-14.0,,,1.3320273042159936,8.333340000000002,1790544.422096786,1790544.422096786,1.790544422096786
149,1,7,05:00:00,-4.6,,-7.5,,80,,8.0,,26,,16.1,,102.28,,,,-12.0,,,1.3268077861486287,7.222228,1161010.8115909079,1161010.8115909079,1.161010811590908
150,1,7,06:00:00,-4.3,,-8.1,,75,,9.0,,28,,16.1,,102.31,,,,-12.0,,,1.3257159843011956,7.7777840000000005,1448881.2602830238,1448881.2602830238,1.4488812602830239
151,1,7,07:00:00,-3.7,,-7.5,,75,,10.0,,24,,16.1,,102.29,,,,-11.0,,,1.3225053557491246,6.666672,910205.3277606224,910205.3277606224,0.9102053277606224
152,1,7,08:00:00,-3.3,,-7.3,,74,,10.0,,28,,16.1,,102.22,,,,-11.0,,,1.3196413124027793,7.7777840000000005,1442242.2226760187,1442242.2226760187,1.4422422226760188
153,1,7,09:00:00,-3.2,,-6.9,,76,,11.0,,26,,16.1,,102.25,,,,-10.0,,,1.3195396168218265,7.222228,1154650.8676284254,1154650.8676284254,1.1546508676284253
154,1,7,10:00:00,-3.2,,-7.2,,74,,11.0,,30,,16.1,,102.08,,,,-11.0,,,1.3173457612241766,8.333340000000002,1770809.1247582342,1770809.1247582342,1.7708091247582343
155,1,7,11:00:00,-3.1,,-8.4,,67,,11.0,,24,,16.1,,102.01,,,,-10.0,,,1.3159549279309564,6.666672,905697.0403096193,905697.0403096193,0.9056970403096193
156,1,7,12:00:00,-2.9,,-9.4,,61,,9.0,,30,,16.1,,101.75,,,,-10.0,,,1.3116294643540523,8.333340000000002,1763125.1355160808,1763125.1355160808,1.7631251355160809
